stride_bytes,num_nodes,footprint_bytes,align_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
8,4194304,33554432,4096,sequential,1000,7.188832,6.874,1.2769949537440968,6.814,6.846,7.205,6.83,7.917299999999999,24.74,90
16,2097152,33554432,4096,sequential,1000,8.25531,7.541,2.1530173049502914,7.126,7.302,8.701,7.2359,9.9267,29.806,26
24,1398101,33554432,4096,sequential,1000,9.77101,9.144,1.9911111218109852,8.128,8.5395,10.5905,8.3579,12.228,29.552,28
32,1048576,33554432,4096,sequential,1000,11.5665,11.078,1.8122674679459916,9.594,10.318,12.459,9.9719,13.844,28.864,22
40,838860,33554432,4096,sequential,1000,13.706312,13.61,1.9840086453846317,10.73,12.2515,14.5325,11.427900000000001,16.301,32.16,23
48,699050,33554432,4096,sequential,1000,17.233866,16.621000000000002,3.6833374573705395,13.22,15.586,17.704500000000003,14.262,23.078099999999992,50.808,53
56,599186,33554432,4096,sequential,1000,21.064764,20.421,3.7412328020564534,16.86,19.063,21.4395,17.8739,29.109199999999966,42.0,63
64,524288,33554432,4096,sequential,1000,24.30267,23.753999999999998,3.5231268807861746,19.222,22.589,25.105,20.9692,27.394299999999998,57.142,33
72,466033,33554432,4096,sequential,1000,27.523468,26.447000000000003,4.761431643137206,21.652,25.205,28.2205,23.6446,38.103199999999944,63.426,60
80,419430,33554432,4096,sequential,1000,28.293934,27.592,4.048171839100075,21.738,26.222,29.136,24.9177,32.16229999999999,55.24,42
88,381300,33554432,4096,sequential,1000,31.729768,30.862000000000002,4.752653015828619,25.2,29.442999999999998,32.698,27.669500000000003,36.172,69.002,41
96,349525,33554432,4096,sequential,1000,34.443036,33.625,5.262852448492034,25.558,31.911,35.683,29.2698,40.455799999999996,74.182,47
104,322638,33554432,4096,sequential,1000,42.88688,41.573,6.747276878480301,33.526,39.3765,44.077,36.207499999999996,54.2528,83.74,66
112,299593,33554432,4096,sequential,1000,46.61489,44.513999999999996,7.814944455384231,37.26,42.926,46.5445,40.303000000000004,61.58779999999992,98.616,134
120,279620,33554432,4096,sequential,1000,61.157332,59.427,8.943103516245257,52.964,57.532000000000004,61.429,55.3977,68.21119999999999,178.538,58
128,262144,33554432,4096,sequential,1000,67.93863,66.173,8.509731398321076,58.174,64.472,68.309,62.116,76.13529999999996,124.396,57
136,246723,33554432,4096,sequential,1000,90.960526,90.608,9.526659106794,75.928,83.46600000000001,95.406,79.0485,108.8313,141.334,36
144,233016,33554432,4096,sequential,1000,103.62315,102.124,6.127545175956142,93.638,99.74000000000001,105.7255,97.36930000000001,116.1069,136.402,55
152,220752,33554432,4096,sequential,1000,107.435302,105.71,9.769683987212995,91.878,100.133,112.814,95.492,126.8766,162.89,20
160,209715,33554432,4096,sequential,1000,125.949826,125.22999999999999,6.561728970081042,112.532,122.2885,128.1875,117.9043,138.2677,199.282,55
168,199728,33554432,4096,sequential,1000,118.947984,117.263,6.781203947288322,101.638,115.126,121.1035,111.89739999999999,131.8498,171.152,85
176,190650,33554432,4096,sequential,1000,127.409828,127.471,7.793239095653233,107.802,121.7595,132.4365,115.7853,139.62129999999996,171.024,14
184,182361,33554432,4096,sequential,1000,131.965646,130.49099999999999,6.520960682515032,120.954,127.6645,134.84900000000002,124.6198,144.1482,217.998,40
192,174762,33554432,4096,sequential,1000,130.318572,130.197,11.08049945033548,112.864,121.132,135.6375,116.5685,150.77349999999998,194.718,21
200,167772,33554432,4096,sequential,1000,136.274914,137.085,6.777358469228584,114.978,134.272,139.67950000000002,121.64290000000001,146.1385,164.232,129
208,161319,33554432,4096,sequential,1000,141.252,140.988,5.853095433884378,127.566,137.916,143.9665,132.7497,150.2857,204.778,27
216,155344,33554432,4096,sequential,1000,138.403808,138.537,10.274905377065213,119.104,131.44899999999998,144.953,122.7068,154.6375,181.144,15
224,149796,33554432,4096,sequential,1000,136.052272,134.36599999999999,10.56957492807427,119.044,128.3905,141.12,124.0179,155.01119999999997,211.446,27
232,144631,33554432,4096,sequential,1000,139.333728,138.897,6.461897509357251,122.098,135.19,142.5765,129.66719999999998,151.26739999999998,163.376,40
240,139810,33554432,4096,sequential,1000,142.979274,141.85000000000002,5.445721413241284,132.596,138.9975,145.821,136.3792,153.4684,175.096,34
248,135300,33554432,4096,sequential,1000,145.552256,143.93599999999998,6.37584848144326,131.564,141.38,148.4785,137.71599999999998,157.8799,173.17,38
256,131072,33554432,4096,sequential,1000,146.355988,146.276,7.596424023565418,131.454,141.898,149.5055,135.6169,159.3666,219.248,42
264,127100,33554432,4096,sequential,1000,141.668936,142.293,9.888404896002756,122.306,132.946,147.724,127.0318,157.0692,185.724,8
272,123361,33554432,4096,sequential,1000,142.55495,143.385,11.567912676762269,118.954,132.4605,149.4315,126.5203,160.21169999999998,258.158,4
280,119837,33554432,4096,sequential,1000,143.36881,144.111,11.087492637421901,117.136,135.031,149.2175,126.8695,160.8162,226.594,17
288,116508,33554432,4096,sequential,1000,145.015342,145.321,7.974660172816639,125.496,140.934,149.65449999999998,130.6316,157.9309,175.462,33
296,113359,33554432,4096,sequential,1000,144.65867,144.802,7.745207882571277,124.074,141.12199999999999,148.09550000000002,131.4732,156.4279,204.304,73
304,110376,33554432,4096,sequential,1000,143.939944,143.313,8.41571793403327,118.804,139.0875,148.04950000000002,131.6413,158.15089999999998,207.204,27
312,107546,33554432,4096,sequential,1000,144.565568,144.332,9.549583682752347,119.682,138.78300000000002,148.99,130.6801,159.5293,220.488,24
320,104857,33554432,4096,sequential,1000,144.395944,143.973,7.533814573700026,122.172,139.9335,148.138,133.3135,157.4309,201.504,30
