target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
23726560,536870912,random,200,613.67,554.0,202.69042439321973,252.0,548.0,664.5,456.0,1067.5999999999995,1498.0,21
