target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
12582912,25165824,random,200,586.56,617.0,210.678412199338,278.0,481.0,637.0,304.95,694.05,1969.0,5
