target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,33554432,4096,2048,sequential,target,200,86.04,96.0,12.566142594228847,72.0,72.0,96.0,72.0,96.0,120.0,0
32768,33554432,4096,2048,sequential,control,200,79.92,72.0,11.313424231380877,72.0,72.0,96.0,72.0,96.0,96.0,0
