target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,33554432,4096,2048,sequential,target,200,79.32,72.0,11.33578848172956,72.0,72.0,96.0,72.0,96.0,120.0,0
32768,33554432,4096,2048,sequential,control,200,78.84,72.0,10.861133509239615,72.0,72.0,96.0,72.0,96.0,96.0,0
