target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
65536,83886080,4096,2048,random,target,200,97.81,92.0,24.24215979564917,82.0,92.0,92.0,90.0,140.0,294.0,54
65536,83886080,4096,2048,random,control,200,82.34,80.0,7.440511140382141,80.0,80.0,82.0,80.0,82.09999999999997,140.0,9
