target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
31457280,39321600,sequential,200,406.23,386.0,88.20879239212144,190.0,376.0,396.0,364.0,628.3,760.0,36
