footprint_bytes,load_mode,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
536870912,dependent,sequential,1000,8.017592,7.764,2.158481945220725,7.734,7.756,7.78,7.749,8.750549999999999,71.438,209
