target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
49152,134217728,4096,2048,random,target,200,157.09,160.0,17.367210484127842,126.0,153.5,168.0,128.0,178.0,222.0,40
49152,134217728,4096,2048,random,control,200,111.06,110.0,1.7923343191374173,108.0,110.0,112.0,108.0,114.0,118.0,7
