target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
49152,134217728,4096,2048,sequential,target,200,140.4,140.0,2.946763832652209,134.0,138.0,142.0,138.0,146.0,158.0,3
49152,134217728,4096,2048,sequential,control,200,117.84,118.0,2.425658486983975,114.0,116.0,118.0,116.0,122.0,132.0,14
