target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,16777216,4096,2048,random,target,200,79.84,71.0,23.29156251568603,67.0,70.0,73.0,68.0,145.0,162.0,34
32768,16777216,4096,2048,random,control,200,64.945,65.0,1.6046336797634393,61.0,64.0,66.0,63.0,67.0,73.0,2
