target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
2097152,50331648,sequential,200,424.54,368.0,207.92757823084634,164.0,184.0,568.0,170.0,786.0999999999999,1114.0,0
