benchmark,run_tag,samples_achieved,duration_time_ns,ns_per_access_perf,bench_avg_ticks_per_access_median,cache_references,cache_misses,cache_miss_rate,l1_dcache_loads,l1_dcache_load_misses,l1_miss_rate,l1_dcache_stores,llc_loads,llc_load_misses,llc_miss_rate,dtlb_load_misses,notes
beyond_LLC,base,1000000,19769347230.0,19769.34723,252.865,1825799143.0,997737929.0,0.5464664242095112,5315555073.0,710698781.0,0.13370170588767785,2477144503.0,558540253.0,262573182.0,0.4701061035255413,256121641.0,
beyond_LLC,rep1,1000000,19788378895.0,19788.378895,251.40499999999997,1819528778.0,994108385.0,0.5463548568287607,5314989089.0,710034132.0,0.1335908917422803,2476675723.0,558652540.0,262841488.0,0.470491887497728,256570833.0,
beyond_LLC,rep2,1000000,19853852361.0,19853.852361,251.601,1822214916.0,995720109.0,0.5464339580677651,5313230406.0,709990103.0,0.13362682374892665,2476955282.0,558559761.0,262869005.0,0.4706193022737275,255852571.0,
beyond_LLC,median,,19788378895.0,19788.378895,251.601,1822214916.0,995720109.0,0.5464339580677651,5314989089.0,710034132.0,0.13362682374892665,2476955282.0,558559761.0,262841488.0,0.470491887497728,256121641.0,
