target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
262144,25874000,random,200,338.67,282.0,100.863114862166,224.0,273.0,412.25,257.7,513.3,774.0,4
