stride_bytes,num_nodes,footprint_bytes,align_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
8,262144,2097152,4096,random,1000,30.153262,29.998,1.5447263883843543,27.9,29.466,30.5605,28.8096,31.3722,58.976,17
16,131072,2097152,4096,random,1000,31.711418,31.61,1.2037259910534197,29.592,31.177,32.0265,30.5579,32.6983,42.526,20
24,87381,2097152,4096,random,1000,33.41109,33.319,1.147992194214742,31.636,32.904,33.676500000000004,32.352,34.2962,43.396,18
32,65536,2097152,4096,random,1000,36.489068,36.333,1.1368141615118161,34.828,36.0005,36.754999999999995,35.507400000000004,37.3641,47.232,26
40,52428,2097152,4096,random,1000,39.72881,39.623000000000005,1.2110054508969406,37.972,39.2455,39.978,38.671699999999994,40.5041,50.37,21
48,43690,2097152,4096,random,1000,41.180002,41.037,1.2303507690943307,39.366,40.6055,41.471,40.0696,42.0681,50.5,21
56,37449,2097152,4096,random,1000,43.581852,43.404,1.1943866750871033,42.216,43.116,43.748,42.662,44.42,52.898,29
64,32768,2097152,4096,random,1000,47.975308,47.804,1.1693588333857223,46.71,47.58,48.0525,47.2276,48.5106,58.216,26
72,29127,2097152,4096,random,1000,48.38374,48.215,1.2041103163971538,47.0,47.9875,48.474,47.6212,48.8473,57.966,30
80,26214,2097152,4096,random,1000,45.29804,45.107,1.372909916942856,43.846,44.7915,45.468,44.3619,46.0524,67.34,28
88,23831,2097152,4096,random,1000,43.082818,42.928,1.1829912235985147,41.066,42.5595,43.29,42.0518,44.0169,52.382,39
96,21845,2097152,4096,random,1000,39.189418,38.974000000000004,1.610969464605674,37.29,38.4835,39.532,37.9156,40.5744,68.68,33
104,20164,2097152,4096,random,1000,35.985278,35.777,1.3959203861397114,34.142,35.309,36.254999999999995,34.7579,37.3288,48.13,43
112,18724,2097152,4096,random,1000,31.782134,31.643,1.2142530430254217,29.782,31.084,32.206500000000005,30.4877,33.134,42.574,19
120,17476,2097152,4096,random,1000,27.872458,27.686,1.1844664465484023,25.886,27.259500000000003,28.1525,26.7977,29.262,38.398,42
128,16384,2097152,4096,random,1000,49.600822,49.466,1.030690810992251,48.628,49.31,49.62,49.019800000000004,49.8302,58.946,37
136,15420,2097152,4096,random,1000,21.525742,21.247,1.2953407478687178,19.988,20.932,21.762,20.4557,23.168999999999997,36.824,60
144,14563,2097152,4096,random,1000,20.954904,20.805,1.054333948452225,19.348,20.3675,21.273,19.9295,22.3122,31.182,33
