target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
262144,1655936000,4096,2048,random,target,200,675.6,584.5,357.1161009360103,218.0,446.0,847.75,264.0,1366.4499999999998,2379.0,7
262144,1655936000,4096,2048,random,control,200,593.23,507.0,239.4089394770119,231.0,464.0,627.25,405.7,1085.899999999999,1878.0,25
