footprint_bytes,load_mode,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
23726560,dependent,sequential,1000,5.050712,4.83,1.12053669263239,4.794,4.816,5.1255,4.806,5.6465,37.78,59
