footprint_bytes,load_mode,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
50331648,dependent,sequential,1000,6.27894,5.292999999999999,1.9365871729096726,5.076,5.114,5.893000000000001,5.096,10.1421,15.074,206
