footprint_bytes,load_mode,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
50331648,independent,sequential,1000,6.04012,7.07,1.5570541220969614,4.098,4.3895,7.364,4.128,7.5461,18.46,3
