footprint_bytes,load_mode,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
50331648,dependent,random,1000,321.29645,322.33399999999995,25.390549792634904,270.408,305.23749999999995,339.218,278.9104,360.78499999999997,396.634,1
