benchmark,run_tag,samples_achieved,duration_time_ns,ns_per_access_perf,bench_avg_ticks_per_access_median,cache_references,cache_misses,cache_miss_rate,l1_dcache_loads,l1_dcache_load_misses,l1_miss_rate,l1_dcache_stores,llc_loads,llc_load_misses,llc_miss_rate,dtlb_load_misses,notes
LLC_random,base,1000000,136891399.0,136.891399,80.239,20159501.0,3652795.0,0.1811947131032658,88782545.0,7805352.0,0.08791538922431205,41133400.0,5114974.0,835327.0,0.16331011653236166,1084965.0,
LLC_random,rep1,1000000,137135685.0,137.135685,81.253,20170188.0,3637888.0,0.18035964761458842,88785677.0,7796804.0,0.08781601113431843,41138081.0,5147876.0,922015.0,0.1791059069798884,1091713.0,
LLC_random,rep2,1000000,132943631.0,132.943631,79.417,20232309.0,3467829.0,0.17140055541856344,88781706.0,7803541.0,0.08789582169101369,41131227.0,5112118.0,745209.0,0.14577304357997997,1092241.0,
LLC_random,median,,136891399.0,136.891399,80.239,20170188.0,3637888.0,0.18035964761458842,88782545.0,7803541.0,0.08789582169101369,41133400.0,5114974.0,835327.0,0.16331011653236166,1091713.0,
