target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
65536,67108864,4096,2048,sequential,target,200,1.135,1.0,0.34258109849381085,1.0,1.0,1.0,1.0,2.0,2.0,27
65536,67108864,4096,2048,sequential,control,200,0.945,1.0,0.22855235921889455,0.0,1.0,1.0,0.0,1.0,1.0,11
