target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,1073741824,4096,2048,sequential,target,200,267.21,256.0,183.19146120189782,58.0,248.0,292.5,60.0,564.3999999999999,1276.0,65
32768,1073741824,4096,2048,sequential,control,200,278.96,254.0,128.66331896947634,58.0,248.0,294.5,61.900000000000006,446.2999999999992,1400.0,34
