target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,1048576,random,200,211.2,192.0,57.84470632868021,192.0,192.0,216.0,192.0,240.0,528.0,8
