target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,1048576,random,200,248.88,240.0,58.010097890681344,192.0,240.0,240.0,216.0,265.1999999999996,648.0,39
