target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
2097152,31457280,random,200,515.3,522.0,143.39456056629206,348.0,374.0,598.0,360.0,778.9999999999997,1056.0,3
