target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
2097152,31457280,sequential,200,207.03,206.0,14.096547921976605,184.0,202.0,212.0,192.0,216.0,364.0,5
