target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
49152,2097152,sequential,200,116.73,92.0,41.190903762406315,88.0,90.0,150.0,90.0,180.09999999999997,314.0,3
