target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,67108864,4096,2048,random,target,200,164.64,168.0,22.187651054054424,144.0,168.0,168.0,144.0,168.0,432.0,54
32768,67108864,4096,2048,random,control,200,169.2,168.0,39.881230708367944,144.0,168.0,168.0,144.0,168.0,624.0,35
