target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,67108864,4096,2048,sequential,target,200,165.0,168.0,29.264347080538997,144.0,144.0,168.0,144.0,168.0,432.0,2
32768,67108864,4096,2048,sequential,control,200,161.76,168.0,10.553639016112502,144.0,144.0,168.0,144.0,168.0,168.0,0
