level,run_tag,samples_achieved,duration_time_ns,ns_per_access_perf,bench_avg_ticks_per_access_median,cache_references,cache_misses,cache_miss_rate,l1_dcache_loads,l1_dcache_load_misses,l1_miss_rate,llc_loads,llc_load_misses,llc_miss_rate,cycles,instructions,cycles_per_access,ipc,notes
LLC,base,1000000,1585737254.0,1585.737254,236.64,21009790.0,11618132.0,0.5529865838735181,321945695.0,28346555.0,0.08804762865364607,15882923.0,9334042.0,0.5876778474591862,3131699872.0,674166359.0,3131.699872,0.21527170117021993,
LLC,rep1,1000000,1575514521.0,1575.514521,246.098,21101870.0,11385706.0,0.5395591006863373,322075763.0,28287027.0,0.08782724516901944,15872626.0,9245418.0,0.5824756407666886,3142608679.0,675400038.0,3142.608679,0.21491700271601014,
LLC,rep2,1000000,1533841005.0,1533.841005,237.724,21002045.0,11042090.0,0.5257626102600961,321783217.0,28271285.0,0.08785817129797667,15885397.0,9304686.0,0.5857383356550674,3313590602.0,674998382.0,3313.590602,0.2037060286181968,
LLC,median,,1575514521.0,1575.514521,237.724,21009790.0,11385706.0,0.5395591006863373,321945695.0,28287027.0,0.08785817129797667,15882923.0,9304686.0,0.5857383356550674,3142608679.0,674998382.0,3142.608679,0.21491700271601014,
