footprint_bytes,num_nodes,stride_bytes,align_bytes,offset_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
4096,64,64,4096,0,random,1000,8.59708,8.4,3.792887881295739,8.388,8.398,8.416,8.39,8.6321,125.36,184
4544,71,64,4096,0,random,1000,8.217566,8.398,1.2297877709611549,6.756,8.398,8.4,6.766,8.468,38.046,325
5120,80,64,4096,0,random,1000,7.268124,6.766,14.845092223484087,6.756,6.766,6.768,6.764,6.832,475.984,257
5760,90,64,4096,0,random,1000,6.811176,6.766,0.8008263706321739,6.756,6.766,6.768,6.764,6.832,29.438,235
6464,101,64,4096,0,random,1000,6.823086,6.766,0.8496087026105321,6.756,6.766,6.768,6.764,6.8441,28.31,230
7296,114,64,4096,0,random,1000,6.805398,6.766,0.5392190712528654,6.756,6.766,6.7684999999999995,6.7619,6.93,18.802,287
8192,128,64,4096,0,random,1000,6.7996,6.772,0.42001901858841584,6.756,6.766,6.778,6.76,6.832,17.248,91
9152,143,64,4096,0,random,1000,6.820046,6.77,0.5697553571938144,6.752,6.766,6.778,6.76,6.938,17.774,116
10304,161,64,4096,0,random,1000,6.80254,6.768,0.4830778660057037,6.756,6.766,6.778,6.76,6.8321,18.114,92
11584,181,64,4096,0,random,1000,6.798894,6.77,0.35797531631537266,6.756,6.766,6.778,6.7619,6.844,15.746,97
12992,203,64,4096,0,random,1000,6.888386,6.772,1.076509953825177,6.756,6.766,6.7885,6.762,7.1021,29.986,230
14592,228,64,4096,0,random,1000,6.80935,6.774,0.5361576097403472,6.756,6.768,6.782,6.762,6.918,19.372,105
16384,256,64,4096,0,random,1000,6.821744,6.772,0.7597865766819694,6.756,6.766,6.778,6.76,6.934,24.256,115
18368,287,64,4096,0,random,1000,6.80756,6.774,0.517168465416852,6.752,6.766,6.78,6.762,6.826,17.92,88
20608,322,64,4096,0,random,1000,7.0591479999999995,7.034,0.5729780117054213,6.892,7.018,7.046,6.906,7.194,18.166,256
23168,362,64,4096,0,random,1000,7.020012,7.012,0.4293355154664482,6.9,6.9415000000000004,7.024,6.91,7.08,17.076,42
25984,406,64,4096,0,random,1000,7.034478,6.978,0.6463116758177112,6.904,6.934,7.054,6.918,7.096,20.768,15
29184,456,64,4096,0,random,1000,7.052708,7.034,0.4911087277971331,6.924,6.958,7.078,6.94,7.142,19.322,12
32768,512,64,4096,0,random,1000,7.191032,7.164,0.6358012662980675,7.062,7.13,7.18,7.096,7.234,21.622,46
36736,574,64,4096,0,random,1000,13.806204,13.748,0.6756982273755634,12.976,13.728,13.768,13.706,13.882,24.09,102
41280,645,64,4096,0,random,1000,14.029814,13.982,0.7187200065754756,13.524,13.97,13.992,13.799900000000001,14.122,26.81,188
46336,724,64,4096,0,random,1000,14.019668,13.956,0.6829438498720654,13.898,13.942,13.972,13.922,14.102,24.652,121
51968,812,64,4096,0,random,1000,14.133624,14.002,1.9888398906736395,13.942,13.99,14.018,13.97,14.1602,72.392,130
58368,912,64,4096,0,random,1000,14.05382,13.996,0.6916988296006225,13.948,13.986,14.008,13.972,14.134,26.364,72
65536,1024,64,4096,0,random,1000,14.049704,13.98,0.763773121918915,13.938,13.97,13.992,13.956,14.122,27.476,121
73536,1149,64,4096,0,random,1000,14.03063,13.986,0.6024811221960424,13.942,13.974,13.998,13.958,14.0221,24.854,42
82560,1290,64,4096,0,random,1000,14.084862,14.004,0.7466964741985733,13.942,13.99,14.022,13.9739,14.1641,26.914,205
92672,1448,64,4096,0,random,1000,14.076178,14.002,0.8638159794553248,13.954,13.992,14.014,13.9779,14.144,31.624,105
104000,1625,64,4096,0,random,1000,14.084666,14.012,0.9050049869865197,13.97,14.002,14.024,13.984,14.152099999999999,35.51,137
116736,1824,64,4096,0,random,1000,14.068888,14.0,0.8977955135999734,13.956,13.99,14.01,13.976,14.126,32.464,75
131072,2048,64,4096,0,random,1000,14.070692,14.006,0.7233892597745402,13.95,13.996,14.02,13.982,14.148,26.364,101
