target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,2013265920,4096,2048,sequential,target,200,199.18,216.0,30.72405307224178,104.0,176.0,220.0,140.0,224.0,260.0,2
32768,2013265920,4096,2048,sequential,control,200,140.48,144.0,17.846064273397964,84.0,140.0,148.0,103.60000000000001,152.0,220.0,42
