target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,1048576,random,200,90.64,90.0,9.508018303532104,54.0,88.0,92.0,86.0,98.09999999999997,148.0,17
