target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,1048576,sequential,200,69.15,60.0,14.841795527238672,50.0,56.0,82.0,54.0,96.09999999999997,114.0,0
