target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,1048576,random,200,58.46,58.0,5.899356919215984,54.0,56.0,58.0,54.0,64.0,110.0,40
