benchmark,run_tag,samples_achieved,duration_time_ns,ns_per_access_perf,bench_avg_ticks_per_access_median,cache_references,cache_misses,cache_miss_rate,l1_dcache_loads,l1_dcache_load_misses,l1_miss_rate,l1_dcache_stores,llc_loads,llc_load_misses,llc_miss_rate,dtlb_load_misses,notes
LLC_random,base,1000000,1155243276.0,1155.243276,194.725,21033670.0,7208236.0,0.3426998712064989,320598393.0,28125089.0,0.08772685582363478,149260410.0,15852920.0,5383292.0,0.339577314463203,11103817.0,
LLC_random,rep1,1000000,1295951622.0,1295.951622,201.547,21060604.0,8431067.0,0.4003240837727161,321488845.0,28150056.0,0.08756153265597753,148747563.0,15853052.0,4863527.0,0.30678805570056794,10897842.0,
LLC_random,rep2,1000000,1183752420.0,1183.75242,167.934,20988039.0,7322722.0,0.34889977096002156,320544920.0,28009453.0,0.087380742143722,149283624.0,15841128.0,4697592.0,0.2965440339854586,11084289.0,
LLC_random,median,,1183752420.0,1183.75242,194.725,21033670.0,7322722.0,0.34889977096002156,320598393.0,28125089.0,0.08756153265597753,149260410.0,15852920.0,4863527.0,0.30678805570056794,11084289.0,
