target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
25165824,536870912,sequential,200,325.48,295.0,93.81736561240814,279.0,288.0,303.25,282.0,500.0,1107.0,33
