target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,67108864,4096,2048,random,target,200,80.96,68.0,58.996621996815854,60.0,66.0,68.0,66.0,132.2999999999999,514.0,28
32768,67108864,4096,2048,random,control,200,62.61,60.0,13.222787548499893,58.0,60.0,66.0,58.0,68.0,242.0,1
