target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,67108864,4096,2048,random,target,200,82.47,68.0,48.876411673633044,58.0,66.0,74.0,60.0,138.09999999999997,548.0,25
32768,67108864,4096,2048,random,control,200,99.6,60.0,109.16034032329456,58.0,60.0,62.0,58.0,258.0,1224.0,45
