target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
524288,268435456,4096,2048,random,target,200,131.4,144.0,15.394314685074994,96.0,120.0,144.0,96.0,144.0,168.0,0
524288,268435456,4096,2048,random,control,200,84.12,84.0,12.267766318782783,72.0,72.0,96.0,72.0,96.0,120.0,0
