target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
262144,2147483648,4096,2048,random,target,200,117.715,115.0,31.98089528635155,85.0,88.0,116.0,85.0,183.09999999999997,243.0,25
262144,2147483648,4096,2048,random,control,200,84.33,79.0,19.536362180205938,52.0,76.0,85.0,55.0,118.0,204.0,56
