target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
262144,8388608,random,200,308.14,260.0,137.92467684360207,240.0,258.0,296.0,242.0,458.15,1262.0,37
