level,run_tag,samples_achieved,duration_time_ns,ns_per_access_perf,bench_avg_ticks_per_access_median,cache_references,cache_misses,cache_miss_rate,l1_dcache_loads,l1_dcache_load_misses,l1_miss_rate,llc_loads,llc_load_misses,llc_miss_rate,cycles,instructions,cycles_per_access,ipc,notes
L1,base,1000000,3402380.0,3.40238,5.654,204450.0,27258.0,0.13332355099046223,6576842.0,71532.0,0.010876344604294888,14276.0,1099.0,0.07698234799663771,13186088.0,13271781.0,13.186088,1.0064987432208856,
L1,rep1,1000000,3526511.0,3.526511,5.776,214703.0,27081.0,0.12613237821548837,6571867.0,70339.0,0.010703046790204366,14567.0,2026.0,0.13908148554952976,13173978.0,13244323.0,13.173978,1.0053396931435592,
L1,rep2,1000000,3364078.0,3.364078,5.788,211234.0,23119.0,0.10944734275732126,6576274.0,68463.0,0.010410606370719954,14716.0,2398.0,0.162951889100299,13190306.0,13237486.0,13.190306,1.0035768692553455,
L1,median,,3402380.0,3.40238,5.776,211234.0,27081.0,0.12613237821548837,6576274.0,70339.0,0.010703046790204366,14567.0,2026.0,0.13908148554952976,13186088.0,13244323.0,13.186088,1.0053396931435592,
