stride_bytes,num_nodes,footprint_bytes,align_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
8,8192,65536,4096,random,1000,14.130788,14.024,1.0224973583848047,13.804,13.967,14.104,13.892,14.264,33.624,35
16,4096,65536,4096,random,1000,51.933203999999996,14.292,1187.3801418711112,14.084,14.22,14.46,14.148,14.588,37562.636,13
24,2730,65536,4096,random,1000,14.81026,14.752,0.6724328385216789,14.444,14.704,14.796,14.64,14.98,24.892,75
32,2048,65536,4096,random,1000,15.32228,15.248,0.7191068100110054,15.092,15.22,15.288,15.156,15.444,26.304,116
40,1638,65536,4096,random,1000,50.457195999999996,15.34,1107.8354217908325,15.212,15.308,15.388,15.268,15.564599999999999,35048.248,93
48,1365,65536,4096,random,1000,15.832064,15.754000000000001,0.6991940304351835,15.62,15.708,15.804,15.668,15.98,25.888,67
56,1170,65536,4096,random,1000,48.98004,16.356,1029.243153905799,16.252,16.332,16.4,16.292,16.572599999999998,32563.952,106
64,1024,65536,4096,random,1000,49.744596,17.116,1029.2022549506469,17.036,17.096,17.144,17.072,17.3202,32563.424,162
72,910,65536,4096,random,1000,17.240504,17.148,0.7322177495914838,17.084,17.124,17.176,17.104,17.376,27.236,155
80,819,65536,4096,random,1000,49.76762,17.136,1029.2086459333539,17.044,17.108,17.168,17.076,17.400199999999998,32563.648,143
88,744,65536,4096,random,1000,49.782371999999995,17.152,1029.1094005801403,17.08,17.132,17.188,17.104,17.380399999999998,32560.528,159
96,682,65536,4096,random,1000,17.188592,17.112,0.6988339906461923,17.052,17.088,17.132,17.072,17.296,26.524,117
104,630,65536,4096,random,1000,49.739844,17.108,1028.6254935498596,16.968,17.079,17.152,17.036,17.3802,32545.192,121
112,585,65536,4096,random,1000,49.47252,16.904,1029.0976391223453,16.188,16.816,16.976,16.5718,17.1042,32559.848,71
120,546,65536,4096,random,1000,14.013012,13.936,0.7202039861300669,13.716,13.884,14.0,13.816,14.1962,25.404,62
128,512,65536,4096,random,1000,34.458616,17.108,545.3278655879885,17.052,17.084,17.128,17.068,17.3082,17261.964,143
136,481,65536,4096,random,1000,10.48572,10.412,0.7331130337951443,10.264,10.384,10.432,10.328,10.700199999999999,23.484,184
