target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
8388608,16777216,sequential,200,331.61,348.0,143.9093373861984,144.0,282.0,372.5,171.9,475.1999999999996,1672.0,10
