target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
49152,2097152,sequential,200,104.7,92.0,21.916011448001772,88.0,90.0,132.0,90.0,140.09999999999997,186.0,0
