target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
49152,2097152,random,200,188.76,188.0,4.548167669043067,178.0,186.0,192.0,182.0,196.0,208.0,1
