target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
49152,2097152,sequential,200,134.08,135.0,56.20309188726579,90.0,98.0,146.0,90.0,196.79999999999973,430.0,9
