target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
65536,2097152,random,200,194.61,194.0,10.77909292199977,144.0,190.0,198.0,184.0,208.0,242.0,13
