target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
65536,2097152,random,200,201.28,198.0,18.172860653227055,186.0,194.0,204.0,188.0,216.0,400.0,6
