target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
65536,2097152,sequential,200,189.66,194.0,48.205635734661925,100.0,152.0,200.0,144.0,266.09999999999997,508.0,8
