target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
65536,1310720,random,200,171.72,170.0,8.89930266592268,162.0,168.0,172.0,165.9,182.0,262.0,27
