target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
1048576,16777216,random,200,654.33,574.0,291.47359293233484,288.0,568.0,618.0,478.0,1194.3999999999992,3022.0,62
