size_bytes,num_nodes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
1024,128,sequential,1000,9.781173,8.908,26.313822724025155,8.896,8.903,8.915,8.896,8.933,840.807,53
1112,139,sequential,1000,19.758198,8.912,258.06436406825867,8.896,8.905,8.921,8.896,8.936,7436.029,11
1216,152,sequential,1000,8.949358,8.906,0.6554698868816238,8.896,8.903,8.912,8.896,8.921149999999999,22.251,44
1328,166,sequential,1000,8.949522,8.906,0.6536104391165445,8.896,8.903,8.91275,8.896,8.915299999999998,20.664,30
1448,181,sequential,1000,8.944707,8.906,0.5644405906128043,8.896,8.903,8.915,8.896,8.918,18.507,20
1576,197,sequential,1000,8.947999,8.906,0.6338295566679626,8.896,8.903,8.915,8.896,8.921,20.724,37
1720,215,sequential,1000,9.016021,8.979,0.5624203331941247,8.957,8.973,8.986,8.964,8.998,18.884,17
1872,234,sequential,1000,9.010754,8.973,0.5576388854900728,8.951,8.97,8.979,8.961,8.995,18.799,69
2048,256,sequential,1000,9.006885,8.97,0.5736033146151942,8.948,8.967,8.973,8.957,8.983,19.36,115
2232,279,sequential,1000,8.990739,8.967,0.4473042610807335,8.939,8.96,8.973,8.948,8.983,18.418,11
2432,304,sequential,1000,8.998750000000001,8.961,0.5733551339349893,8.942,8.955,8.97,8.948,8.982,20.832,12
2656,332,sequential,1000,9.001574,8.961,0.5438692750214084,8.939,8.955,8.973,8.946,9.0041,19.642,105
2896,362,sequential,1000,8.990576,8.958,0.5500527886433213,8.93,8.949,8.964,8.936,8.97,20.295,14
3152,394,sequential,1000,8.987188,8.952,0.5467736021682357,8.927,8.945,8.961,8.933,8.97,19.63,14
3440,430,sequential,1000,8.983491,8.949,0.5295890543482612,8.927,8.942,8.958,8.933,8.97,19.265,8
3752,469,sequential,1000,8.990842,8.949,0.590139308502187,8.927,8.942,8.961,8.933,8.985,20.108,32
4096,512,sequential,1000,8.978641,8.943,0.5412622903786906,8.914,8.936,8.951,8.93,8.958,18.538,12
4464,558,sequential,1000,8.979276,8.942,0.5815474970415703,8.911,8.936,8.949,8.924,8.958,20.479,23
4864,608,sequential,1000,8.97648,8.942,0.5466404498218014,8.911,8.933,8.949,8.921,8.958,18.464,15
5312,664,sequential,1000,8.975808,8.939,0.5954577575924904,8.911,8.927,8.9465,8.921,8.961,20.716,14
5792,724,sequential,1000,8.989288,8.955,0.5576462448455923,8.924,8.946,8.964,8.933,8.973,21.218,10
6312,789,sequential,1000,8.990259,8.952,0.600234303533327,8.927,8.943,8.961,8.933,8.97,20.27,13
6888,861,sequential,1000,8.985545,8.948,0.5702950871798401,8.927,8.94,8.958,8.933,8.97,18.765,14
7512,939,sequential,1000,8.982018,8.946,0.5382999986666956,8.927,8.939,8.952,8.933,8.967,18.974,28
8192,1024,sequential,1000,8.978756,8.943,0.5448783670681916,8.918,8.936,8.951,8.93,8.958,19.2,23
8928,1116,sequential,1000,8.978387,8.942,0.54529402784902,8.911,8.936,8.949,8.924,8.961,18.593,26
9736,1217,sequential,1000,8.976239,8.939,0.5829268526964551,8.908,8.93,8.948,8.921,8.958,19.722,10
10624,1328,sequential,1000,8.98743,8.949,0.6105169400057905,8.918,8.94,8.958,8.933,8.967,21.043,10
11584,1448,sequential,1000,8.981877,8.946,0.5473202968814315,8.921,8.939,8.952,8.933,8.964,18.857,21
12632,1579,sequential,1000,8.980542,8.943,0.568466634509494,8.918,8.936,8.951,8.927,8.961,19.02,22
13776,1722,sequential,1000,8.97684,8.942,0.5542208469077531,8.911,8.933,8.949,8.921,8.95815,19.149,22
15024,1878,sequential,1000,8.988804,8.948,0.5783414271780903,8.911,8.939,8.955,8.933,8.973,19.55,41
16384,2048,sequential,1000,8.979421,8.943,0.5274422860599292,8.914,8.939,8.951,8.93,8.961,18.768,32
17864,2233,sequential,1000,8.98742,8.952,0.5405311494479513,8.914,8.942,8.961,8.93,8.976,19.099,23
19480,2435,sequential,1000,9.020533,8.982,0.5488345819181853,8.933,8.976,8.991,8.96685,9.016,19.538,66
21240,2655,sequential,1000,9.014906,8.976,0.6125743943004412,8.927,8.964,8.988,8.939,9.007,21.436,29
23168,2896,sequential,1000,9.017004,8.979,0.5210693074891354,8.93,8.973,8.991,8.961,9.01915,19.188,68
25264,3158,sequential,1000,9.007422,8.979,0.5199309647675584,8.921,8.97,8.988,8.946,9.004,19.642,75
27552,3444,sequential,1000,9.021645,8.982,0.5486004898580319,8.93,8.973,8.995,8.964,9.022,20.651,46
30048,3756,sequential,1000,9.005267,8.97,0.5818261504782853,8.918,8.958,8.98,8.936,8.995099999999999,20.927,34
32768,4096,sequential,1000,9.032186,8.997,0.5766972491013991,8.939,8.985,9.007,8.97,9.028,20.666,30
35728,4466,sequential,1000,9.031852,8.995,0.5852067883074162,8.945,8.985,9.00625,8.97,9.025,20.884,21
38968,4871,sequential,1000,8.992761,8.955,0.5722490934059257,8.924,8.946,8.967,8.939,8.985,21.237,13
42488,5311,sequential,1000,8.994648,8.952,0.6402692205398998,8.924,8.946,8.961,8.936,8.976,20.866,15
46336,5792,sequential,1000,8.989493,8.954,0.5648439808245049,8.927,8.946,8.961,8.939,8.973,21.068,25
50528,6316,sequential,1000,8.990062,8.954,0.5630420183880334,8.927,8.948,8.961,8.939,8.973,20.087,29
55104,6888,sequential,1000,8.993804,8.955,0.5858837660930463,8.927,8.948,8.964,8.939,8.9831,20.409,41
60096,7512,sequential,1000,8.99367,8.955,0.6145085547523841,8.927,8.948,8.964,8.939,8.976,22.08,25
65536,8192,sequential,1000,8.99231,8.954,0.5777213098127953,8.93,8.948,8.964,8.939,8.988,20.964,41
71464,8933,sequential,1000,8.992708,8.955,0.5949998853778037,8.914,8.946,8.964,8.939,8.979,21.083,22
77936,9742,sequential,1000,8.994782,8.957,0.6200436328054523,8.921,8.948,8.964,8.939,8.976,22.586,14
84984,10623,sequential,1000,8.992573,8.954,0.6225564723237823,8.921,8.945,8.961,8.936,8.97315,21.561,19
92680,11585,sequential,1000,8.995122,8.954,0.640830555542506,8.914,8.945,8.961,8.936,8.979,21.454,33
101064,12633,sequential,1000,8.993535,8.9545,0.6142018061139463,8.927,8.946,8.961,8.936,8.976,20.77,22
110216,13777,sequential,1000,8.990265,8.954,0.552768770906144,8.921,8.946,8.961,8.9389,8.976,19.274,20
120192,15024,sequential,1000,8.994135,8.955,0.6184999263815105,8.927,8.948,8.961,8.939,8.973,20.332,26
131072,16384,sequential,1000,8.992097000000001,8.955,0.5449373820370019,8.927,8.948,8.964,8.939,8.985,18.593,42
142928,17866,sequential,1000,9.007814,8.958,0.8566777551566167,8.93,8.949,8.967,8.939,8.983,31.218,21
155872,19484,sequential,1000,8.995574,8.955,0.606071835340988,8.927,8.948,8.964,8.939,8.982,20.224,35
169976,21247,sequential,1000,8.985361000000001,8.955,0.5180160086949671,8.918,8.946,8.964,8.939,8.985,19.845,34
185360,23170,sequential,1000,8.998423,8.958,0.6232133591010081,8.93,8.949,8.967,8.939,8.985,19.792,18
202136,25267,sequential,1000,9.016203,8.955,1.1310238497661047,8.927,8.946,8.964,8.936,8.979,40.523,19
220432,27554,sequential,1000,8.995706,8.957,0.6036876579427082,8.921,8.948,8.964,8.939,8.9801,20.022,32
240384,30048,sequential,1000,8.992054,8.954,0.574624683259091,8.927,8.946,8.964,8.939,8.983,19.461,26
262144,32768,sequential,1000,8.991377,8.955,0.6001931328061557,8.927,8.948,8.964,8.939,8.995099999999999,20.706,65
285864,35733,sequential,1000,8.995857,8.955,0.5868246652440051,8.921,8.9475,8.967,8.936,8.995,19.345,49
311744,38968,sequential,1000,8.998682,8.955,0.6196614423854201,8.927,8.948,8.964,8.939,8.995,19.768,73
339952,42494,sequential,1000,8.999482,8.958,0.5959391774159333,8.921,8.949,8.97,8.939,8.998,19.694,33
370728,46341,sequential,1000,8.999465,8.955,0.6370487798614193,8.924,8.948,8.967,8.939,8.992,20.338,44
404280,50535,sequential,1000,8.997682000000001,8.955,0.6090050591235167,8.911,8.948,8.967,8.936,8.99405,19.663,45
440872,55109,sequential,1000,9.003337,8.955,0.7346096560608074,8.918,8.9475,8.967,8.936,8.992,25.076,38
480768,60096,sequential,1000,8.999094,8.955,0.657304261401108,8.927,8.948,8.967,8.939,8.994,24.245,46
524288,65536,sequential,1000,9.004178,8.955,0.7303150158242252,8.93,8.948,8.964,8.939,8.99705,25.091,64
571736,71467,sequential,1000,9.000481,8.955,0.6860264177747711,8.927,8.946,8.964,8.939,8.991,23.736,47
623480,77935,sequential,1000,8.99523,8.955,0.6660555164932207,8.924,8.948,8.967,8.939,8.99105,24.426,39
679912,84989,sequential,1000,8.996658,8.957,0.5765573617840878,8.924,8.948,8.967,8.936,8.997,18.866,52
741448,92681,sequential,1000,9.000813,8.955,0.6667854534045204,8.918,8.946,8.967,8.936,8.99405,21.225,41
808560,101070,sequential,1000,9.003489,8.957,0.6755800354238298,8.924,8.948,8.967,8.939,8.998,23.086,52
881744,110218,sequential,1000,9.002662,8.958,0.6841258524116289,8.924,8.949,8.967,8.939,8.998,23.755,55
961544,120193,sequential,1000,9.002285,8.955,0.6725203948256562,8.927,8.948,8.964,8.936,9.00005,22.865,71
1048576,131072,sequential,1000,9.003455,8.955,0.7107834502069446,8.927,8.948,8.964,8.939,8.994,24.785,58
1143480,142935,sequential,1000,8.998404,8.955,0.5567256399899525,8.927,8.948,8.964,8.939,9.022,18.284,87
1246968,155871,sequential,1000,8.995659,8.955,0.5617243995234852,8.927,8.946,8.964,8.936,8.995099999999999,17.974,60
1359832,169979,sequential,1000,9.004695,8.955,0.6848018980804701,8.918,8.948,8.964,8.9389,9.00715,23.62,72
1482904,185363,sequential,1000,8.996243,8.952,0.5633823796114471,8.927,8.946,8.961,8.936,9.010299999999999,18.652,88
1617120,202140,sequential,1000,9.000855,8.955,0.6912938022983397,8.927,8.946,8.964,8.936,8.991,24.322,49
1763488,220436,sequential,1000,9.004518000000001,8.955,0.6995576177389083,8.93,8.948,8.964,8.939,9.00415,24.006,71
1923096,240387,sequential,1000,8.99285,8.955,0.5423898138886922,8.918,8.946,8.964,8.936,8.995,18.314,55
2097152,262144,sequential,1000,8.991038,8.954,0.5274754998660686,8.924,8.945,8.961,8.93695,8.988,17.845,51
2286960,285870,sequential,1000,8.996247,8.955,0.5859406014088624,8.924,8.946,8.964,8.939,8.983,18.418,43
2493944,311743,sequential,1000,8.994965,8.955,0.6574893383204058,8.924,8.946,8.964,8.936,8.992,25.281,51
2719664,339958,sequential,1000,8.996804000000001,8.955,0.5812685616173687,8.927,8.948,8.964,8.939,8.992,19.032,61
2965816,370727,sequential,1000,8.996603,8.955,0.5484654462559485,8.924,8.946,8.964,8.936,9.01315,18.216,71
3234248,404281,sequential,1000,9.002441000000001,8.955,0.5446707581225136,8.918,8.946,8.964,8.9389,9.092,18.231,108
3526968,440871,sequential,1000,8.999245,8.955,0.5895503444012086,8.914,8.946,8.964,8.93695,9.065299999999999,19.86,81
3846192,480774,sequential,1000,9.002751,8.955,0.5210620391543099,8.924,8.948,8.967,8.939,9.08605,17.753,90
4194304,524288,sequential,1000,9.008137,8.954,0.6027209011770835,8.927,8.946,8.964,8.939,9.092,19.28,95
4573920,571740,sequential,1000,8.997722,8.955,0.5259206453841123,8.924,8.948,8.964,8.939,9.08005,17.808,87
4987896,623487,sequential,1000,9.003398,8.954,0.5761128636192978,8.918,8.946,8.961,8.939,9.083,17.541,93
5439336,679917,sequential,1000,8.995655000000001,8.955,0.5500201433885246,8.921,8.946,8.961,8.936,9.019,17.919,91
5931640,741455,sequential,1000,9.011711,8.955,0.6308923637623566,8.924,8.946,8.964,8.936,9.06815,18.878,95
6468496,808562,sequential,1000,9.007344,8.955,0.5440576388383664,8.924,8.948,8.967,8.939,9.105,18.249,118
7053944,881743,sequential,1000,9.011766,8.955,0.5383715884138122,8.927,8.948,8.967,8.939,9.1352,17.67,137
7692384,961548,sequential,1000,9.03468,8.955,0.6755992554421252,8.921,8.948,8.967,8.939,9.2,20.605,148
8388608,1048576,sequential,1000,9.029292,8.955,0.6505601549828051,8.93,8.948,8.96475,8.939,9.222449999999998,19.611,135
9147840,1143480,sequential,1000,9.040094,8.955,0.621906464683247,8.927,8.948,8.967,8.939,9.31415,18.749,149
9975792,1246974,sequential,1000,9.064785,8.957,0.7074374774915162,8.924,8.948,8.97,8.939,9.47645,19.32,157
10878672,1359834,sequential,1000,9.067454,8.958,0.6579518451334523,8.924,8.949,8.97,8.939,9.562,21.111,166
11863280,1482910,sequential,1000,9.073753,8.958,0.7151502246625073,8.924,8.94875,8.97,8.939,9.639149999999999,19.446,156
12937000,1617125,sequential,1000,9.083348,8.958,0.7423811397474027,8.924,8.949,8.97,8.939,9.65715,19.145,162
14107896,1763487,sequential,1000,9.078223,8.958,0.6839803977128697,8.924,8.949,8.973,8.942,9.62915,20.059,173
15384768,1923096,sequential,1000,9.078851,8.958,0.6789967196859968,8.924,8.949,8.97,8.939,9.6848,20.586,171
16777216,2097152,sequential,1000,9.074627,8.958,0.6068821663509605,8.927,8.949,8.97,8.93995,9.69115,18.44,167
18295680,2286960,sequential,1000,9.077882,8.958,0.6595100693754475,8.924,8.949,8.97,8.939,9.69115,19.271,165
19951584,2493948,sequential,1000,9.075363,8.958,0.7006438446372223,8.927,8.949,8.97,8.939,9.675,22.046,170
21757352,2719669,sequential,1000,9.081759,8.958,0.6390376562027037,8.927,8.951,8.97,8.942,9.709,18.909,174
23726560,2965820,sequential,1000,9.069649,8.958,0.6811371444933895,8.924,8.949,8.967,8.939,9.669,19.378,154
25874000,3234250,sequential,1000,9.08559,8.958,0.6995446509113042,8.93,8.949,8.97,8.939,9.700149999999999,19.995,173
28215800,3526975,sequential,1000,9.07234,8.958,0.5932198059220024,8.927,8.949,8.97,8.939,9.697299999999998,18.943,161
30769544,3846193,sequential,1000,9.070473,8.958,0.617865111952089,8.921,8.951,8.97,8.942,9.67505,19.115,170
33554432,4194304,sequential,1000,9.071223,8.958,0.6287566510162712,8.927,8.949,8.97,8.939,9.685,19.013,168
36591368,4573921,sequential,1000,9.075276,8.958,0.5859061527615527,8.927,8.951,8.973,8.939,9.694,17.968,174
39903168,4987896,sequential,1000,9.104911,8.958,0.8165388151923433,8.927,8.951,8.97,8.939,9.72825,19.354,168
43514712,5439339,sequential,1000,9.071878,8.958,0.6014676520416143,8.927,8.949,8.97,8.939,9.68405,18.734,171
47453128,5931641,sequential,1000,9.073609,8.958,0.6330023918968609,8.924,8.951,8.973,8.9419,9.700299999999999,19.311,183
51748008,6468501,sequential,1000,9.087129000000001,8.958,0.7547662303133477,8.924,8.949,8.97,8.939,9.688,20.037,165
56431600,7053950,sequential,1000,9.076102,8.958,0.5804149387266813,8.93,8.9505,8.97,8.9419,9.700149999999999,18.038,177
61539096,7692387,sequential,1000,9.07904,8.958,0.6365303710847686,8.924,8.951,8.97,8.939,9.703,20.651,175
67108864,8388608,sequential,1000,9.073291,8.958,0.6316559978490021,8.927,8.949,8.97,8.94,9.69115,19.13,171
