target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,1048576,sequential,200,80.84,74.0,23.56503670215409,66.0,68.0,76.0,66.0,140.0,194.0,29
