target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
50331648,536870912,sequential,200,347.44,330.0,112.15874607719203,130.0,300.0,356.0,286.0,460.39999999999986,1338.0,16
