footprint_bytes,load_mode,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
25165824,dependent,sequential,1000,8.058816,7.764,1.7784819341601799,7.737,7.756,8.1035,7.749,8.418,35.333,29
