target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,16777216,4096,2048,sequential,target,200,86.785,88.0,14.789945484591414,65.0,75.0,91.0,71.0,107.0,186.0,5
32768,16777216,4096,2048,sequential,control,200,78.035,78.0,3.526464911759274,75.0,76.0,79.0,75.0,81.0,113.0,3
