target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,268435456,4096,2048,sequential,target,200,89.64,96.0,12.83957450100408,72.0,72.0,96.0,72.0,96.0,144.0,1
32768,268435456,4096,2048,sequential,control,200,84.48,96.0,12.492795913995542,72.0,72.0,96.0,72.0,96.0,120.0,0
