target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,268435456,4096,2048,random,target,200,90.84,96.0,10.727056853756235,72.0,96.0,96.0,72.0,96.0,120.0,49
32768,268435456,4096,2048,random,control,200,80.52,72.0,11.761858124151273,72.0,72.0,96.0,72.0,96.0,120.0,0
