footprint_bytes,load_mode,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
262144,independent,random,1000,8.475228,8.329,1.542962251166413,7.869,8.218,8.474,8.100900000000001,8.9412,51.423,64
