target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,67108864,4096,2048,sequential,target,200,52.1,52.0,2.1100382239506144,46.0,52.0,54.0,47.900000000000006,54.0,56.0,24
32768,67108864,4096,2048,sequential,control,200,47.15,48.0,1.0112433264682805,46.0,46.0,48.0,46.0,48.0,50.0,0
