target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
49152,134217728,4096,2048,random,target,200,81.12,80.0,2.001406540586774,78.0,80.0,82.0,80.0,84.0,92.0,9
49152,134217728,4096,2048,random,control,200,80.91,80.0,1.9624361846680447,76.0,80.0,82.0,78.0,84.0,90.0,11
